"Pincode","Delhivery","Delhivery Limitation","Fedex","Fedex Limitation","Dotzot","Dotzot Limitation","DTDC","Indiapost","Pref 1","Pref 2","Pref 3","Pref 4","Pref 5"
"736182","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"736202","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"736204","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"736206","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"736207","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"737111","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"737121","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"737126","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"737134","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"737135","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"738001","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741001","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741123","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741152","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741155","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741159","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741160","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741165","N","N","N","N","Y","24999","N","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"741167","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741202","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741203","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741221","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741232","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741233","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741248","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741249","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741252","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741255","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741256","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741257","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741301","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741315","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741501","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741502","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741505","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"741507","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"742121","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"742122","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"742136","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"742159","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"742163","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"742164","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"742165","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"742166","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"742201","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"742213","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"742227","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"742229","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"742237","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"742301","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"742302","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"742303","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"742304","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"742305","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"742306","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"742401","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743143","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743146","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743175","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743178","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743179","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743180","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743186","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743187","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743193","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743201","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743202","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743203","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743204","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743223","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743245","N","N","N","N","Y","24999","N","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"743252","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743262","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743266","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743268","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743269","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743270","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743271","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743275","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743276","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743286","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743292","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743298","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743319","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743329","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743330","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743331","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743332","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743336","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743337","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743343","N","N","N","N","Y","24999","N","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"743347","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743349","N","N","N","N","Y","24999","N","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"743355","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743368","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743373","N","N","N","N","Y","24999","N","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"743377","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743383","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743398","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743412","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743413","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743414","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743422","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743424","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743425","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743427","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743486","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743502","N","N","N","N","Y","24999","N","Y","Fedex ","Delhivery","DTDC","Dotzot","Indiapost"
"743504","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743510","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743512","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743513","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743610","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743703","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"743707","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"744105","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"744106","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"744107","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"744127","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"744202","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"744204","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"744205","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"744206","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"744211","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"748706","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"750014","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"750026","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"750122","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"751000","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"751054","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"752023","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"752024","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"752030","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"752031","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"752041","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"752054","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"752055","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"752056","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"752057","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"752065","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"752066","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"752069","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"752081","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"752104","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"752106","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"752108","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"752109","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"752110","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"752111","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"752113","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"753027","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"753141","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754001","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754004","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754006","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754007","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754008","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754009","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754010","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754011","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754022","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754024","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754028","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754029","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754030","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754031","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754032","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754035","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754071","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754100","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754103","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754105","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754111","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754112","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754120","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754130","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754132","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754140","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754141","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754144","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754200","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754202","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754207","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754211","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754212","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754215","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754222","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"754294","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"755001","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"755003","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"755004","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"755007","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"755008","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"755009","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"755011","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"755016","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"755018","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"755020","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"755026","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"755028","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"755034","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"755043","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"755044","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"756032","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"756036","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"756039","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"756040","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"756042","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"756044","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"756045","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"756048","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"756085","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"756117","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"756125","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"756126","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"756133","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"756168","N","N","N","N","Y","24999","N","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"756171","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"757001","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
"757002","N","N","N","N","Y","24999","Y","Y","Fedex","Delhivery","Dotzot","DTDC","Indiapost"
